CIP1,CIP2,CIP3,LIBELLE,CESSION,PUBLIC,CODTVA
1352011,3760091860101,,PRESERV GAGNANT NAT B/3,370,0,0
8107312,3454421000069,,PRESERV GAGNANT VAN B/3,368,0,0
2283870,3401500001059,,PRESERV INNOTEX CLASSIC B/3,536,0,0
2283893,9100000461951,,PRESERV INNOTEX COCKTAIL B/3,560,0,0
2283887,9100000461941,,PRESERV INNOTEX PLUS  /3,560,0,0
1508431,3990000009790,,PRESERV LOVE LIGHT PHOSPHO B/3,1492,0,0
1547951,3532281684404,,PRESERV MANIX CONTACT + 6 NPD,1916,0,0
1260181,3532281468301,,PRESERV MANIX SKYN 5 SENSES /5,2817,0,0
7089948,3401570899488,,PRIMACARD TEST GROSSESSE B/1,1765,0,0
7188679,3401571886791,,PRIMATIME TEST OVULATION B/5,8976,0,0
1736771,9100001736771,,PRIMATIME/PRIMACARD OFFRE SPEC,9098,0,0
2001630,3337873401045,2001630.0,PROCOMIL SPRAY/15G,4532,6075,0
1940421,9100001940421,,PROSTA PLUS CAPS B/30,13267,0,2
3369852,3400933698522,,PYRALVEX SOL FL/10ML,5610,7520,0
6164134,9100001641341,,QMIX SAV A.BACT PAPAY/CAR 200G,1507,0,2
1641931,9100001641931,,QMIX SAV EXTRA FORT RGE  200G,1507,0,2
1756311,9100001756311,,RASOIR DORCO DEUX LAMES B/5,468,0,2
1756301,9100001756301,,RASOIR DORCO MONO LAME B/1,87,0,2
1781441,3596490007430,,"RC BAUME LEVRE GOURMAND 5,5ML",2827,0,2
1819351,3596490007416,,RC BEURRE FONDANT CORPS 200ML,8287,0,2
1781471,3596490007409,,RC CR PERLEE CORPS 400ML,10327,0,2
1781631,3596490007423,,RC LT ONCTUEUX CORPS 500ML,9847,0,2
1872191,3346020049801,,RC SAV AMANDE LACTEE 200G/3,8118,0,2
1872201,3346020049894,,RC SAV DELICE DE FIGUE 200G/3,8259,0,2
1872171,3346020049771,,RC SAV JARDIN ORIGINAL 200G/3,8118,0,2
1872211,3346020049900,,RC SAV NECTAR DE MIEL 200G/3,8118,0,2
1872181,3346020049795,,RC SAV ORANGER JASMIN 200G/3,8259,0,2
8110320,3548960030813,,RETARD 907 25ML,8659,0,2
1397001,3000000594780,3000000594780.0,"REXIDIN 0,2% SOL B.BOUCH 100ML",1028,1375,0
1246481,9100001246481,,ROBOCID GEL SUSP FL/200ML,1230,1650,0
1916471,9100001916471,,SAFEDOL CP B/10,1091,1460,0
7171070,3401371710708,,SAFORELLE CR T/50ML,4265,0,2
6114757,3700399100431,,SAFORELLE MISS FL/250ML,4640,0,2
6587934,3401365879343,,SAFORELLE PAIN SURGRAS 100G,1660,0,2
7397302,3401373973026,,SAFORELLE SOIN LAV DOUX F100ML,2077,0,2
6533424,3401365334248,,SAFORELLE SOIN LAV DOUX F250ML,4024,0,2
6181037,3401361810371,6181037.0,SAFORELLE SOIN LAV DOUX F500ML,6354,0,2
2541177,3401325411774,3401325411774.0,SAFORELLE SOIN LAV DX 250MLX2,6988,0,2
6112828,3700399100417,3700399100417.0,SAFORELLE SOIN LAV FRAICH100ML,2240,0,2
6125784,3700399100523,3700399100523.0,SAFORELLE SOIN LAV FRAICH250ML,4107,0,2
6114760,3700399100462,,SAFORELLE SOL LAV ULT HYD250ML,5158,0,2
6222175,3614819998693,,"SALVA COLLIER C2 EVOL TA 7,5CM",7163,0,0
2272524,9100008025351,,SALVATIS LOT FL/125ML,2041,2735,0
2008052,9100008025611,,SALVATIS PDRE,1305,1750,0
1166451,3760194010311,,SAV CREOL CREM AVOINE 200G,1151,0,2
1166491,3760194010373,,SAV CREOL GOM BEUR KARIT 200GG,1537,0,2
1166481,3760194010366,,SAV CREOL GOM CITR CAROT 200GG,1330,0,2
1166461,3760194010021,,SAV CREOL GOM MIEL ABRIC 150G,842,0,2
1523651,9100001523651,,SAV JUV 1 BAVE ESCARGOT 100G,1927,0,2
1627541,9100001627541,,SAV JUV 2 ALOE VERA 100G,1927,0,2
1638791,9100001638791,,SAV JUV 3 MORINGA 100G,1807,0,2
1378481,9100001378481,,SAVON HYGIENIX GLUCO 200G,847,0,2
6021228,3760095252315,,SEBIONEX CR HYDR 40ML,9054,0,2
5443363,3760095250564,,SEBIONEX GE MA SPF50 F40ML,11675,0,2
5443386,3760095250274,,SEBIONEX GEL MOUSS 200ML,8017,0,2
5443417,3760095250281,,SEBIONEX K 40ML,8212,0,2
1443191,3760095252018,3760095252018.0,SEBIONEX LOT MICEL 250ML,5845,0,2
6107176,3760095251547,,SEBIONEX TRIO 40ML,8379,0,2
5380639,3401353806399,,SEBIUM GEL MOUSSANT 200ML,6073,0,2
7228829,3401572288297,,SEBIUM H20 FL/250ML,6381,0,2
8143213,3401575645851,,SEBIUM H20 FL/500ML,8007,0,2
1187831,5430000414036,,SEBUMA CREME FL/500ML,6359,8530,0
2262690,5430000414012,,SEBUMA LOTION 125ML,3717,4985,0
1519791,3518646217258,,SENSIMYL CR REP CU ZN MN 50ML,3202,0,2
1519781,3518646217241,,SENSIMYL LOT ASSECHANTE 100ML,6816,0,2
1215761,3760095252582,,SENSITELIA G.NET SUR 500ML,9591,0,2
6115041,3760095253275,,SENSITELIAL PAIN SURG 100G,2835,0,2
9525230,3760095252308,,SENSITELIAL SOIN EMO 500ML,11217,0,2
9000220,3094905001306,,SENSODYNE B.BOUCHE MENTH 500ML,2458,0,2
9696925,3094904500015,,SENSODYNE DENT ACT RAPIDE 75ML,1627,0,2
4119169,5054563109385,,SENSODYNE MULTI PROTEC  75ML,3195,0,2
9000154,3094905000316,,SENSODYNE R&P BLANCHEUR 75ML,1967,0,2
8163664,3094905000033,,SENSODYNE R&P 75ML,1921,0,2
6302639,5054563109668,,SENSODYNE SOIN BLANCH 24H 75ML,1947,0,2
8348903,5054563109620,,SENSODYNE SOIN CPLT 24H 75ML,1227,0,2
6301544,5054563110893,,SENSODYNE SOIN GEL FRAIS INTEN,1183,0,2
6035557,3518646217142,,SEPTIMYL CHLORHEXID  SPR 100ML,4400,0,2
1709291,3518646128646,,SEPTIMYL SPR DES CHLORHEX 50ML,2931,0,2
3641662,3400936416628,,SEPTIVON CHLORHEX SOL FL/250ML,1837,2460,0
1944381,9100001944381,,SERUM MIRACLE CHEVEUX  FL/30ML,8407,0,2
1524191,9100001524191,,SODIUM BICARBONATE 250G RUTHER,622,0,0
8122174,9100000884661,3000000283547.0,SOLUDERM LAIT 200ML,1117,0,2
933621,9100000933621,3000000283585.0,SOLUDERM LAIT 500ML,2407,0,2
8107542,9100000742181,8299725.0,SOLUDERM SAVON PAIN 120G,487,0,2
1647331,3665145000055,,SOLUGYN GEL INTIME BIO 200ML,2479,0,2
1857461,6973951192138,,SPARADRAP PERF PHD 18CMX5M /1,3555,0,0
1919951,6973951192145,,SPARADRAP PHD 2CMX5M /1,553,0,0
9823074,8717154533194,8717154533194.0,STAR BALM COLD GEL 100ML,2767,0,0
9823080,8717154533200,8717154533200.0,STAR BALM COLD SPRAY 150ML,3007,0,2
1554171,8717154535174,8717154535174.0,STAR BALM MASSAGE CR BLU 500ML,4567,0,2
1554161,8717154535181,,STAR BALM MASSAGE CR RED 500ML,4567,0,2
4871708,8717154531947,,STAR BALM OIL 50ML/1,2287,0,2
4234120,8717154532142,,STAR BALM PATCH CHAUF X 4,3007,0,2
1308181,8717154535495,8717154535495.0,STAR BALM ROLLON,2407,0,2
1350091,8717154535907,8717154535907.0,"STAR BALM SPORT TAPE 3,8X10M/1",2647,0,2
9823068,8717154533217,,STAR BALM WARM GEL 100ML,2767,0,2
870581,9100000870581,,STAR BALM WARM SPRAY 150ML,3007,0,2
1696561,4052199606699,,STERILUX ES ST 10X10 X2 B/25,1616,0,0
8174142,9100001132641,,STICK LABIAL MON PHARMACIEN NF,1536,0,2
1146411,3614819999584,,STICK LABIAL MON PHARMACIENX48,73709,0,2
1558621,3518646126598,,TALC VENISE DOUCEUR PDSE/100G,2458,0,2
1242861,3760269771314,,TEEN DERM ALPHA PURE 30ML,6220,0,2
1242851,3401381717704,,TEEN DERM GEL SENSITIVE 250ML,5987,0,2
4781810,3760269771321,,TEEN DERM K CONCENTRATE 30ML,5660,0,2
2262810,9100000076291,,TEINTURE IODE FL/60ML,1819,0,2
4704778,4042809085174,,TENSOCOLD SPRAY CRYOGENE 400ML,5679,0,2
4704850,4042809036664,,"TENSOPLAST HB 2,5MX10CM",3483,0,0
4704867,4042809035858,,"TENSOPLAST HB 2,5MX15CM",5297,0,0
4704838,4042809036602,,"TENSOPLAST HB 2,5MX6CM",2272,0,0
4704844,4042809036633,,"TENSOPLAST HB 2,5MX8CM",2744,0,0
1646411,3000000868461,,TEST GROSSESSE BLOOMS B/1,1152,0,0
1776521,3518646122248,,TEST GROSSESSE ELLETEST B/1,1079,0,0
2483520,9100001799091,,TEST GROSSESSE GOOD NEWS B/1,888,0,0
4832418,3401048324184,,TEST GROSSESSE SURETEST /1,1002,0,0
4502336,3401045023363,,THERMOMETRE ELECTRONIQUE RIGID,967,0,0
8120206,9100000614421,,THERMOMETRE MEDICAL UNITE,667,0,0
1648931,3700281704488,,TOPICREM AC EAU MICEL PUR200ML,3721,0,2
1648941,3700281704495,,TOPICREM AC EAU MICEL PUR400ML,5221,0,2
8149144,3700281702774,,TOPICREM AC GEL NETT PUR 200ML,4452,0,2
1492251,3700281704198,3700281704198.0,TOPICREM AC MASQUE PURIF 50ML,5538,0,2
9643952,3700281702682,,TOPICREM CICA CR APAIS T/40ML,3678,0,2
1648921,3700281704471,,TOPICREM CICA HLE CONCENT100ML,7071,0,2
1711491,3700281704037,,TOPICREM CR GLOB A.AGE 40ML,14709,0,2
8146370,3700281702736,,TOPICREM DA BAUME EMOL F/500ML,9110,0,2
8181857,3700281703115,,TOPICREM DA EMOL+NETT PROMO,9181,0,2
6337491,3700281702835,,TOPICREM DA GEL NET S/G 500ML,6902,0,2
8341746,3700281702699,,TOPICREM GEL NET 200ML PV/DS,6251,0,2
1888781,3700281705263,,TOPICREM GELEE A.SOLEIL 200ML,7033,0,2
8176632,3700281702873,,TOPICREM GOM DOUC VIS COR 200,6611,0,2
1680171,3700281704822,,TOPICREM KARI CREM QUOTI 200ML,6750,0,2
1680191,3700281704839,,TOPICREM KARI MASQ NOU EXT/250,7173,0,2
1680161,3700281704815,,TOPICREM KARI SHP NOU DOUC/200,4809,0,2
1734641,3700281704730,,TOPICREM MELA CR NUIT A.TACHES,11670,0,2
1414571,3700281704013,,TOPICREM MELA DUO CORPS 2X500,31145,0,2
1492271,3700281703955,,TOPICREM MELA PAIN EXFOL 150G,3031,0,2
1734631,3700281705003,,TOPICREM MELA SER INT ECL 30ML,13000,0,2
5133421,3700281704396,,TOPICREM MELA TACH SPF50/40ML,11548,0,2
1667041,3700281704464,,TOPICREM MELA UNIF U.HYD 200ML,12344,0,2
1667031,3700281704457,,TOPICREM MELA UNIF U.HYD 500ML,18511,0,2
1711471,3700281704341,,TOPICREM S.GLOB YEUX A.AGE15ML,13021,0,2
1871751,3700281705492,,TOPICREM UH BAUM CORP RE 380ML,7929,0,2
8170325,3700281703252,,TOPICREM UH CREME MAINS 50ML,2615,0,2
2632626,3700281702293,,TOPICREM UH LT COR 500ML X2DUO,12176,0,2
1656711,3700281704389,,TOPICREM ULT HYD GEL DCHE 1L,7799,0,2
5117698,3700281702361,,TOPICREM ULT HYD LT COR 200ML,4325,0,2
1694081,3700281704532,,TOPICREM UR30 A-RUG APAIS 75ML,6104,0,2
1925631,9100001925631,,TOUCHOU EAU DE SOIN 500ML,997,0,2
1925641,9100001925641,,TOUCHOU SAVON DE TOILETTE,551,0,2
7118383,4049500400039,,TULLE GRAS GRASSOLIND 10X10/10,2533,0,0
1443811,9100001443811,,URGO BRULURE 100X70 TLC B/4,2730,0,0
4724189,3401047241895,,URGO EXTENSIBLE B/30,1066,0,0
4724195,3401047241956,,URGO EXTENSIBLE B/48,1929,0,0
9664836,3401096648362,,URGO FILMOGEL B.FIEVRE 3ML,3455,0,0
4810718,3401048107183,4810718.0,"URGO FILMOGEL ONGLE ABIM 3,3ML",6657,0,0
2277071,9100009513051,,"URGO MULTI EXT 3,4X7,2 DEV/200",6912,0,0
9874999,3401098749999,,"URGO MULTI 2X7,2CM POCH B/20",1364,0,0
1443801,9100001443801,,URGO SPARAPLAIE 100X70 MV /10,1502,0,0
4724232,3401047242328,,URGO WATERPROOF PANS B/20,1478,0,0
1443871,9100001443871,,"URGOFILM 5MX2,5CM B/1",888,0,0
1621231,9100001621231,,URGOSTERILE 100X80 B/10,1051,0,0
1443821,9100001443821,,URGOSTERILE 50X90 B/10,705,0,0
1840831,9100001840831,,VASLIN ROYAL BEUR CACAO FL60ML,1207,0,2
1840811,9100001840811,,VASLIN ROYAL BEURCACAO FL100ML,1447,0,2
1840821,9100001840821,3000001210856.0,VASLIN ROYAL PURE FL/100ML,1447,0,2
1940131,3760233410256,,VEGEBOM LAIT ADOUCIS 400ML NF,3968,0,2
6409285,3760233410058,,VEGEBOM SAVON PURIFIANT 100G,1448,0,2
1089551,9100001089551,,VERGECID CREME MASSAGE 500ML,2047,0,2
1089561,9100001089561,,VERGECID SAVON GOMMANT 200GL,1171,0,2
3392762,3400933927622,,VERRUFILM SOL FL/14ML,7856,10535,0
7924517,3760100590036,,XEROLYS 10 FL POMPE 500ML,11900,0,2
7924492,3760100590012,,XEROLYS 5 FL POMPE 500ML,8832,0,2
4514701,3760100590135,,XEROLYS 50 CR T/40G,7395,0,2
1539541,9100001539541,,ZERO MOUSTIQ HUILE ESS 60ML,2664,0,2
1940441,9100001940441,,ATHRILAX GEL B/60,12127,0,0
3016148,3400930161487,3016148.0,BUCCOTHYMOL BAIN BOUCHE 150ML,1164,1560,0
1811531,3518646066092,,DENTACTIV 4 BIOCARB/BROMEL 75G,2916,0,2
1721581,3518646058479,,DOLOGEL G.GINGIV T/25ML,3158,0,2
1557811,3577056023712,,ELGYDIUM DENTS SENSIBLES.75ML,2797,0,2
1618331,9100001618331,,FLUOCARIL BAIN BOUCH BIF 300ML,5234,7020,2
3597056,3400935970565,,HEXTRIL MENTHE BAIN B F/200ML,4893,6560,0
1733901,9100001733901,,KISS GOLD GEL LUBR 75ML,1315,0,2
3430126,3400934301261,,NASONEX 50MCG NAS 120DOS FL/1,7692,10315,0
6253719,3577056024429,,PARODIUM GEL GINGIVAL 50ML.AFR,3337,0,2
1940411,9100001940411,,PEPTIDE GINSENG & OUSTER B/20,11047,0,2
8175526,3000000370438,3000000370438.0,"TESS 0,1% PATE BUCCALE T/5G",1726,2315,0
7600186,3401576001861,2106909855.0,TIS RICHTER CONSTIP SACH B/20,2760,0,2
1775691,3700281705089,,TOPICREM DA HLE LAV RELI 500ML,7044,0,2
3634461,3400936344617,,XYLOCAINE 2% GEL URET SER 10G,2600,3485,0
8189936,4015630064144,8236363.0,ACCU CHEK ACTIVE BDLET /25,5786,0,0
8189942,4015630064007,8236400.0,ACCU CHEK ACTIVE BDLET /50,9639,0,0
3006428,4015630064281,,ACCU CHEK ACTIVE KIT MG/DL /1,14892,0,2
1655591,3000000860465,,ACCU CHEK INST LECT GLYC MGDL,14843,0,0
1655581,3000000860472,,ACCU CHEK INSTANT BDLETTE B/50,11874,0,0
7685231,4015630018239,,ACCU CHEK SOFTCLIX KIT AUTOPIQ,6493,0,0
8189965,4015630018277,8236452.0,ACCU CHEK SOFTCLIX LANCET/25,1399,0,0
4708457,4042809265897,,ACTIMOVE CEINT LOMB M NOI TL,36127,0,0
4708440,4042809265873,,ACTIMOVE CEINT LOMB M NOI TM,35816,0,0
4708463,4042809265910,,ACTIMOVE CEINT LOMB M NOI TXL,35369,0,0
4708486,4042809265934,,ACTIMOVE CEINT LOMB M NOI TXXL,36127,0,0
4284572,4042809165739,,ACTIMOVE GENU ECO CLIP 50CM ML,14879,0,0
4284595,4042809165777,,ACTIMOVE GENU ECO CLIP 60CM ML,15391,0,0
4284626,4042809165814,,ACTIMOVE GENU ECO CLIP 70CM ML,20275,0,0
7844043,4042809017328,,ACTIMOVE MITELLA CONF TM,3797,0,0
7917954,4042809123517,,ACTIMOVE SLING SWATHE L,13733,0,0
7917948,4042809123487,,ACTIMOVE SLING SWATHE M,11928,0,0
7917931,4042809123456,,ACTIMOVE SLING SWATHE S,10270,0,0
1850261,9100001850261,,AIGUIL STYLO INSULINE 5MM/100,3944,0,2
1850251,9100001850251,,AIGUIL STYLO INSULINE 8MM/100,3363,0,2
7365644,2940010282950,,ALCOOL ETHYL 90 CPF 125ML,763,0,2
8121223,9100000795511,,BANDE CREPE MEDDIA 4M X 10CM,325,0,0
8121217,9100000795501,,BANDE CREPE MEDDIA 4M X 7CM,247,0,0
1779791,9100001779791,,"BANDE CREPE POLY 4MX7,5CM / 1",169,0,0
1821631,9100001821631,,BANDE DE CREPE 15CM MEDDIA,607,0,0
1821621,9100001821621,,BANDE PLATREE 15CM MEDDIA,607,0,0
1821661,9100001821661,,BANDE PLATREE 20CM MEDDIA,727,0,0
1938261,9100001938261,,BANDELETTE GLYC YUWELL B/50,7018,0,2
1643171,9100001643171,,BANDELETTES ON CALL PLUS,7207,0,2
1847671,9100001847671,,BAS CONTENT THROMB X TL B/1,13207,0,0
1847691,9100001847691,,BAS CONTENT THROMB X TM B/1,13207,0,0
1847661,9100001847661,,BAS CONTENT THROMB X TS B/1,13207,0,0
1847681,9100001847681,,BAS CONTENT THROMB X TXL B/1,13207,0,0
2268847,9100000775511,,BIB GRAVIS VER DECOR 3C 250ML,5241,0,2
1906061,9100001906061,,BIB REG AIR 110 ROSE P 122204,4181,0,2
1905991,3167671022018,,BIB REG AIR 240 BLANC 102201,4361,0,2
1905911,3167671128031,,BIB REG AIR 270 TURQ T 112803,3758,0,2
1911511,3167671222067,,BIB REM VR JUS 110 JAUN 122206,4180,0,2
1749391,9100001749391,,BICARBO SOD 250G PREPA PHARMA,625,0,2
6604756,4042809012071,,BIPLATRIX BANDE 2MX10CM SACH/1,873,0,0
6604762,4042809012118,6604762.0,BIPLATRIX BANDE 2MX15CM SACH/1,1192,0,0
6604779,4042809012132,,BIPLATRIX BANDE 2MX20CM SACH/1,1524,0,0
1041861,9100001041861,,BOUILLOTE 2L FAZ 15.9051,6164,0,2
1730141,3577056026164,3577057054678.0,BROSS/DENT ELGYD BABY/1,2533,0,2
4486726,3401544867260,,BROSS/DENT ELGYD BLC SPL /1,3022,0,2
8134852,3577057054289,3577057054135.0,BROSS/DENT ELGYD CLC SPL 20/1,2682,0,2
9689799,3401596897994,,BROSS/DENT ELGYD DIF MED /1,3085,0,2
9689807,3401596898076,,BROSS/DENT ELGYD DIFF SPL /1,3170,0,2
7988871,3577056028519,,BROSS/DENT ELGYD JUN 7/12A /1,2831,0,2
4505984,3401545059848,,BROSS/DENT ELGYD KIDS 2/6A /1,2470,0,2
6554768,3401565547684,,BROSS/DENT ELGYD STD TR DUR/1,2058,0,2
6554745,3401565547455,,BROSS/DENT ELGYD STD TR MOY/1,2093,0,2
6554751,3401565547516,,BROSS/DENT ELGYD STD TR SPL/1,1951,0,2
8109587,3094901304319,,BROSS/DENT SENSO PREC SPL /1,1429,0,2
1339631,3532678588056,,BROSS/DENT SW PRO MED B/2,1536,0,2
2250445,3094901350002,,BROSSET SENSODYNE INTERDENT,1956,0,2
9611432,3401096114324,,CANNE AD FRELLY 130 BLEU PAIR,12416,0,0
2261911,9100001684351,2261911.0,CARNET DE SANTE ENFANT,3469,0,2
1015991,3000000250655,3000000250655.0,CARNET DE SANTE VITAL,3607,0,2
8106608,9100000443851,,CATHET INTRA VEIN 20G B/1 POLY,72,0,0
8106583,9100000443841,,CATHET INTRA VEIN 22G B/1 POLY,72,0,0
8106560,9100000443831,,CATHET INTRA VEIN 24G B/1 POLY,72,0,0
795551,9100000795551,,CATHETER IV MEDDIA 20 G B/1,109,0,0
795561,9100000795561,,CATHETER IV MEDDIA 22 G B/1,109,0,0
795571,9100000795571,,CATHETER IV MEDDIA 24 G B/1,109,0,0
1109102,9100001109102,,CATHETER IV 18G,106,0,0
1109111,9100001109111,,CATHETER IV 20G,106,0,0
1109121,9100001109121,,CATHETER IV 22G,106,0,0
1109131,9100001109131,,CATHETER IV 24G,106,0,0
1779801,9100001779801,,CATHETER 16G B/1          POLY,72,0,0
1779811,9100001779811,,CATHETER 18G B/1          POLY,72,0,0
8158427,3160920711060,3160920711060.0,CELLIFLORE BRULE GRAISSE B/20,2877,0,2
1321681,4052199275543,,CHANG MOLIC MOBI PREM 8G M/14,8551,0,2
1687401,4052199297392,,CHANG MOLIC PREM ELAS 9G L /24,19001,0,2
6253917,3111790874263,,CHEVI MALLEO LIGASTRAP T4 GRIS,21538,0,0
6314997,3614810003525,,CHEVIL SALVA LIGA ACTIVE T3,20599,0,0
6314999,3614810003532,,CHEVIL SALVA LIGA ACTIVE T4,20599,0,0
4265043,3401042650432,,COLLIER CER C1 9CM G2 T2 MARIN,8269,0,0
4265066,3401042650661,,COLLIER CER C1 9CM G2 T3 MARIN,8269,0,0
2946945,3322541024589,,"COLLIER GIB C2 8,5 6637 T2",10726,0,0
1273181,5714092006486,,COMPR GAZE ST PHD 10X10CM B/10,799,0,0
9014890,5714092006509,,COMPR GAZE ST PHD 5X5CM B/10,382,0,0
1273191,5714092006493,,"COMPR GAZE ST PHD 7,5X7,5CM/10",502,0,0
795591,9100000795591,,COMPRESS STER MEDDIA 20X20 /10,367,0,0
8121269,9100000795601,,COMPRESS STER MEDDIA 40X40 /10,637,0,0
1779821,9100001779821,,COMPRESSE STER 40X40 B/10 POLY,434,0,0
7397058,4042809112405,7397070.0,COMPRINET PRO BAS CUISSE T3,8651,0,2
7397064,4042809112436,7397064.0,COMPRINET PRO BAS CUISSE T4,8504,0,2
7397070,4042809112467,7397070.0,COMPRINET PRO BAS CUISSE T5,8651,0,2
7397087,4042809112498,7397058.0,COMPRINET PRO BAS CUISSE T6,8331,0,2
4505843,4042809127683,7397070.0,COMPRINET PRO BAS CUISSE T7,8545,0,2
8106643,9100000444101,,COTON HYDR 50G S/1        POLY,246,0,0
8121281,9100000795631,,COTON HYDRO MEDDIA 100G,559,0,0
8121275,9100000795621,,COTON HYDRO MEDDIA 50G,313,0,0
1779831,9100001779831,,COTON HYDRO 50G /10       POLY,2407,0,0
740611,9100000740611,,CROIX NOVELIGHT 1200DF NOIR,5194826,0,2
4486850,4042809226751,,CUTICELL CLASSIC 10CMX10CM /10,2983,0,0
2281888,4042809261639,8095164.0,CUTIMED GEL STERILE 25G/1,2487,0,0
1661471,9100001661471,,DEAMBULATEUR PLIANT FAZ GR201,27776,0,0
4848595,4042809270556,,"DELTA-LITE + BLC 3,6MX10CM",6192,0,0
4848572,4042809270532,,"DELTA-LITE + BLC 3,6MX5CM",4918,0,0
4848589,4042809270549,,"DELTA-LITE + BLC 3,6MX7,5CM",4948,0,0
4848603,4042809270563,,"DELTA-LITE + BLC3,6MX12,5CM",7118,0,0
1242321,3401360077737,,DUCRAY ICTYANE PAIN SURG 100G,2167,0,2
1409611,3386460077002,,EAU DE ROCHAS LT 500ML,21607,0,2
1860411,9100001860411,,EAU FLORALE ANTIMOUS FL/195ML,3463,0,2
1259181,3577056026683,,ELGYDIUM CLINIC SENSI GEL 30ML,4309,0,2
1535471,3577056022005,,ELGYDIUM 7/12 GEL BUBBL 50ML,2325,0,2
8120123,9100000609851,,EOSINE AQU 2% SP 100ML,1087,0,0
1779841,9100001779841,,EPICRANIEN 23G /1         POLY,28,0,0
6077194,3382140073456,,ETHYLOTEST UU CONTRALCO /1 NF,722,0,0
862761,9100000862761,,FIL SUTURE NYLON AIG TRIA 2,367,0,0
862781,9100000862781,,FIL SUTURE NYLON AIG TRIA 2/0,367,0,0
862771,9100000862771,,FIL SUTURE NYLON AIG TRIA 3/0,367,0,0
862831,9100000862831,,FIL SUTURE RESORB AIG ROND 2,1456,0,0
862801,9100000862801,,FIL SUTURE RESORB AIG ROND 2/0,1456,0,0
862791,9100000862791,,FIL SUTURE RESORB AIG ROND 3/0,1456,0,0
7478147,3401574781475,,FL ROND VB 1L + CAP,1813,0,2
7478070,3401574780706,,FL ROND VB 100ML + CAP,642,0,2
7478087,3401574780874,,FL ROND VB 125ML + CAP,617,0,2
7478118,3401574781185,,FL ROND VB 250ML + CAP,1023,0,2
7478130,3401574781307,,FL ROND VB 500ML + CAP,1537,0,2
7478064,3401574780645,,FL ROND VB 60ML + CAP,570,0,2
2262164,9100003748102,,FORMOL OFF MEDIPHAR FL/1L,2887,0,0
1782521,9100001782521,,FORMOL 30% FL/1L,2767,0,0
1273231,5714092000156,,GANT CHIR NPST PHD T8 PAIR/50,13869,0,0
1273221,5714092000149,,"GANT CHIR NPST PHD 7,5 PAIR/50",12476,0,0
1821761,9100001821761,,"GANT CHIRURGIE MEDDIA T7,5 /50",9607,0,0
1821771,9100001821771,,GANT CHIRURGIE MEDDIA T8 /50,9607,0,0
1779851,9100001779851,,"GANT CHIRURGIE T7,5 B/50  POLY",10301,0,0
1779861,9100001779861,,GANT CHIRURGIE T8 B/50    POLY,8044,0,0
8106614,9100000443951,,GANT EXAM LATEX LARG /100 POLY,3151,0,0
927991,9100000927991,,GANT EXAM MEDICAM T L B/100,4267,0,0
928001,9100000928001,,GANT EXAM MEDICAM T M B/100,4267,0,0
1658761,9100001658761,,GANT EXAMEN GLORY TM B/100,3247,0,0
6314978,3614810003341,,GENOU SALVA LIG/ROTU ACTIVE T3,26961,0,0
1938281,9100001938281,,GLUCOMETRE HEMATO YUWELLL B/1,5713,0,2
1643181,9100001643181,,GLUCOMETRE ON CALL PLUS,10807,0,2
839891,9100000839891,,GLYCERINE PURE 1L,3571,0,0
1860421,9100001860421,,HUILE DE SERPENT FL/80ML,3271,0,2
6580062,4042809084870,,JERSEY HYDROFUGE 10CMX10M /1,8100,0,0
6580033,4042809084818,,JERSEY HYDROFUGE 5CMX10M,4441,0,0
6136752,3401561367521,,JERSEY TUBULAIR 10CMX25M,9607,0,0
1850281,9100001850281,,LANCET GLUCOMETRE VERIQ B/200,1371,0,2
1896271,4068225311956,,LOMATUELL PANS PRO 5X5CM B/10,425,0,0
5206203,3532281653103,,MANIX GEL INFINI 100ML,5169,0,0
4255105,3532281488309,,MANIX GEL INTIMITY 50ML,5731,0,0
5206255,3532281652106,3532281652106.0,MANIX GEL NATURAL 100ML,4370,0,0
1821541,9100001821541,,MEGI GIRLS SERVIET HYGIEN /10,607,0,2
3496875,3400934968754,,MICROLAX AD T/CAN 5ML B/4,4328,5800,0
1497091,3361370702046,,MILTON ASSAINI DESIN AERO300ML,4164,0,0
1502341,3361370713479,,MILTON SPR NETT M.SURF 500ML,2755,0,0
1169581,9100001169581,,MOBY SAV PED EXT CALEN RO/200G,833,0,2
1687901,4052199297309,,MOLICARE PREM ELASTIC 9D TM/26,15396,0,2
3130737,3400931307372,,NORMACOL AD LAVEMENT FL/130ML,1253,1680,0
6154822,3665511000009,3000001028215.0,NOVOFINE PLUS AIG 32G 4MM /100,11677,0,0
2289625,9100000729331,,PERFUSEUR LABELL AIG 19G /1,331,0,0
2267569,9100000357911,,PERFUSEUR STERILE         POLY,104,0,0
1051321,9100001051321,,POCHE A URINE MEDDIA 2000ML,283,0,0
1142541,9100001142541,,POCHE URINE DIDA 2L /1     CE2,281,0,2
8121565,9100000854141,,POCHE URINE 2000ML B/1,307,0,0
4779552,3401047795527,,POIRE EFFIL N2 30ML SALVA,2827,0,0
1097081,9100001097081,,PRESERV ALEX ORGINAL B/3 SPC,127,0,0
1848551,3532281684503,,PRESERV CONTACT PLUS B/10,3768,0,0
1848591,3532281605102,,PRESERV KING SIZE ULTRA B/2,788,0,0
1195061,9100001195061,,PRESERV KISS BANANE B/3,154,0,0
